site,genus,sp,subsp,common_name,source
JORN,Crotalus,viridis,,Prairie (Western) Rattlesnake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Crotaphytus,collaris,,Collared Lizard,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Gambelia,wislizenii,,Leopard Lizard,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Cophosaurus,texanus,,Greater Earless Lizard,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Holbrookia,maculata,,Lesser Earless Lizard,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Phrynosoma,cornutum,,Texas Horned Lizard,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Phrynosoma,modestum,,Roundtail Horned Lizard,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Sceloporus,magister,,Desert Spiny Lizard,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Sceloporus,undulatus,,Eastern Fence Lizard,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Urosaurus,ornatus,,Tree Lizard,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Uta,stansburiana,,Side-blotched Lizard,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Eumeces,obsoletus,,Great Plains Skink,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Cnemidophorus,exanguis,,Chihuahuan Spotted Whiptail,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Cnemidophorus,inornatus,,Little Striped Whiptail,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Cnemidophorus,neomexicanus,,New Mexico Whiptail,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Cnemidophorus,grahmii,,Checkered Whiptail,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Cnemidophorus,tigris,,Western Whiptail,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Cnemidophorus,uniparens,,Desert Grassland Whiptail,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Terrapene,ornata,,Ornate Box Turtle,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Bufo,cognatus,,Great Plains Toad,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Bufo,debilis,,Green Toad,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Bufo,punctatus,,Red-spotted Toad,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Bufo,woodhousei,,Woodhouse's Toad,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Scaphiopus,couchii,,Couch's Spadefoot,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Spea,bombifrons,,Plains Spadefoot,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Spea,multiplicata,,New Mexico Spadefoot,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Ambystoma,tigrinum,,Tiger Salamander,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
MLBS,Desmognathus,fuscus,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Desmognathus,quadramaculatus,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Plethodon,cinereus,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Gyrinophilus,porphyriticus,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Pseudotriton,ruber,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Plethodon,glutinosus,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Eurycea,cirrigera,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Notophthalmus,viridescens,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Diadophis,punctatus,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Desmognathus,ochrophaeus,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Plethodon,jordani,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Crotalus,horridus,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Nerodia,sipedon,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Thamnophis,sirtalis,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Lampropeltis,triangulum,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Terrapene,carolina,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MLBS,Chelydra,serpentina,,,http://www.mendeley.com/download/shared/2058663/5069081292/aa40e99d20bcf1280f7493296e0bd622803c5c92/dl.html
MOAB,Coluber,constrictor,,eastern racer,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Elaphe,emoryi,,Great Plains ratsnake,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Hypsiglena,torquata,,nightsnake,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Masticophis,taeniatus,,striped whipsnake,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Pituophis,catenifer,,gophersnake,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Tantilla,hobartsmithi,,Smith's black-headed snake,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Thamnophis,cyrtopsis,,black-necked gartersnake,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Thamnophis,elegans,,terrestrial gartersnake,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Crotaphytus,bicinctores,,Great Basin collared lizard,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Crotaphytus,collaris,,eastern collared lizard,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Gambelia,wislizenii,,long-nosed leopard lizard,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Phrynosoma,hernandesi,,greater short-horned lizard,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Sceloporus,graciosus,,common sagebrush lizard,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Sceloporus,magister,,desert spiny lizard,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Sceloporus,tristichus,,plateau lizard,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Urosaurus,ornatus,,tree lizard,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Uta,stansburiana,,side-blotched lizard,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Cnemidophorus,innotatus,,plateau spotted whiptail,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Cnemidophorus,tigris,,western whiptail,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Crotalus,oreganus,concolor,midget faded rattlesnake,http://www.mendeley.com/c/5052251092/g/2058663/canyreptilecertifiedspecieslist/
MOAB,Bufo,punctatus,,red-spotted toad,http://www.mendeley.com/c/5052258302/g/2058663/canyamphibiancertifiedspecieslist/
MOAB,Bufo,woodhousii,,Woodhouse's toad,http://www.mendeley.com/c/5052258302/g/2058663/canyamphibiancertifiedspecieslist/
MOAB,Rana,catesbeiana,,American bullfrog,http://www.mendeley.com/c/5052258302/g/2058663/canyamphibiancertifiedspecieslist/
MOAB,Rana,pipiens,,northern leopard frog,http://www.mendeley.com/c/5052258302/g/2058663/canyamphibiancertifiedspecieslist/
MOAB,Spea,intermontana,,Great Basin spadefoot,http://www.mendeley.com/c/5052258302/g/2058663/canyamphibiancertifiedspecieslist/
MOAB,Ambystoma,tigrinum,,tiger salamander,http://www.mendeley.com/c/5052258302/g/2058663/canyamphibiancertifiedspecieslist/
NOGP,Coluber,constrictor,,racer,http://www.mendeley.com/c/5145035164/g/2058663/knrireptilecertifiedspecieslist/
NOGP,Thamnophis,radix,,plains garter snake,http://www.mendeley.com/c/5145035164/g/2058663/knrireptilecertifiedspecieslist/
NOGP,Thamnophis,sirtalis,,red-sided garter snake,http://www.mendeley.com/c/5145035164/g/2058663/knrireptilecertifiedspecieslist/
NOGP,Bufo,woodhousii,,Rocky Mountain toad,http://www.mendeley.com/c/5145036034/g/2058663/knriamphibiancertifiedspecieslist/
NOGP,Pseudacris,maculata,,Boreal Chorus Frog,http://www.mendeley.com/c/5145036034/g/2058663/knriamphibiancertifiedspecieslist/
NOGP,Rana,pipiens,,northern leopard frog,http://www.mendeley.com/c/5145036034/g/2058663/knriamphibiancertifiedspecieslist/
NOGP,Ambystoma,tigrinum,,tiger salamander,http://www.mendeley.com/c/5145036034/g/2058663/knriamphibiancertifiedspecieslist/
ORNL,Ambystoma,maculatum,,Spotted salamander ,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Ambystoma,opacum,,Marbled salamander,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Ambystoma,tigrinum,tigrinum,Eastern tiger salamander,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Cryptobranchus,alleganiensis,,Hellbender,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Aneides,aeneus,,Green salamander,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Desmognathus,conanti,,Spotted dusky salamander,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Desmognathus,fuscus,,"Dusky salamander, Northern dusky salamander",http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Eurycea,cirrigera,,"Southern two-lined salamander, Two-lined salamander",http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Eurycea,longicauda,,Long-tailed salamander,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Eurycea,lucifuga,,Cave salamander,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Gyrinophilus,porphyriticus,,Spring salamander,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Hemidactylium,scutatum,,Four-toed salamander3,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Plethodon,cinereus,,"Eastern red-backed salamander, Red-backed salamander, Redback salamander",http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Plethodon,glutinosus,,"Northern slimy salamander, Slimy salamander",http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Pseudotriton,montanus,,Mud salamander,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Pseudotriton,ruber,ruber,Northern red salamander,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Notophthalmus,viridescens,,Eastern newt,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Bufo,americanus,americanus,Eastern American toad,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Bufo,fowleri,,Fowler's toad,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Acris,crepitans,crepitans,"Eastern cricket frog, Northern cricket frog",http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Hyla,versicolor,,Gray treefrog,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Hyla,chrysoscelis,,Cope's gray treefrog,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Pseudacris,crucifer,crucifer,Northern spring peeper,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Pseudacris,feriarum,feriarum,Upland chorus frog,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Gastrophryne,carolinensis,,Eastern narrow-mouthed toad,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Lithobates,catesbeiana,,"American bullfrog, Bullfrog",http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Lithobates,clamitans,melanota,"Green frog, Northern green frog",http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Lithobates,palustris,,Pickerel frog ,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Lithobates,pipiens,,Northern leopard frog,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Lithobates,sphenocephalus,,Southern leopard frog ,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Lithobates,sylvaticus,,Wood frog,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Scaphiopus,holbrookii,,Eastern spadefoot,http://www.mendeley.com/c/5050605452/g/2058663/2011-amphibians-of-the-oak-ridge-reservation/
ORNL,Chelydra,serpentina,serpentina,Common snapping turtle,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Chrysemys,picta,,Painted turtle,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Graptemys,geographica,,Common map turtle,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Graptemys,ouachitensis,,Ouachita map turtle,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Graptemys,pseudogeographica,,False map turtle,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Pseudemys,concinna,concinna,Eastern river cooter,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Terrapene,carolina,carolina,Eastern box turtle,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Trachemys,scripta,elegans,Red-eared slider,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Trachemys,scripta,troostii,Cumberland slider,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Sternotherus,minor,minor,Loggerhead musk turtle,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Sternotherus,odoratus,,Common musk turtle,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Apalone,spinifera,spinifera,Eastern spiny softshell turtle,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Carphophis,amoenus,amoenus,Eastern worm snake,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Cemophora,coccinea,,Scarlet snake,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Coluber,constrictor,,Racer,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Diadophis,punctatus,edwardsii,Northern ringneck snake,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Pantherophis,guttatus,guttatus,Corn snake,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Pantherophis,obsoletus,,"Rat snake, Texas rat snake",http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Heterodon,platirhinos,,Eastern hog-nosed snake,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Lampropeltis,calligaster,rhombomaculata,Mole kingsnake,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Lampropeltis,getula,nigra,Black kingsnake,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Lampropeltis,triangulum,triangulum,Eastern milk snake,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Nerodia,sipedon,,Northern water snake,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Opheodrys,aestivus,,"Rough green snake, Rough greensnake",http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Regina,septemvittata,,"Queen snake, Queensnake",http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Storeria,dekayi,,"Brown snake, Dekay's brown snake, Dekay's brownsnake",http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Storeria,occipitomaculata,occipitomaculata,Northern red-bellied snake,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Thamnophis,sirtalis,sirtalis,Common garter snake,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Virginia,valeriae,valeriae,Eastern smooth earth snake,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Sceloporus,undulatus,hyacinthinus,Northern fence lizard,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Eumeces,fasciatus,,Five-lined skink,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Eumeces,inexpectatus,,Southeastern five-lined skink,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Eumeces,laticeps,,Broadhead skink,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Scincella,lateralis,,"Ground skink, Little brown skink",http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Cnemidophorus,sexlineatus,,Six-lined racerunner,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
ORNL,Agkistrodon,contortrix,mokasen,Northern copperhead,http://www.mendeley.com/c/5050610172/g/2058663/2011-reptiles-of-the-oak-ridge-reservation/
OSBS,Alligator,mississippiensis,,American Alligator,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Chelydra,serpentina,osceola,Florida snapping turtle,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Kinosternon,bauri,palmarum,Striped mud turtle,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Kinosternon,subrubrum,steindachneri,Florida mud turtle,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Sternotherus,odoratus,,Stinkpot,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Deirochelys,reticularia,chrysea,Florida chicken turtle,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Pseudemys,floridana,peninsularis,Peninsula cooter,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Pseudemys,nelsoni,,Florida redbelly turtle,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Terrapene,carolina,bauri,Florida box turtle,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Gopherus,polyphemus,,Gopher tortoise,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Trionyx,ferox,,Florida softshell,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Anolis,carolinensis,carolinensis,Green anole,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Sceloporus,undulatus,undulatus,Southern fence lizard,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Cnemidophorus,sexlineatus,sexlineatus,Six-lined racerunner,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Eumeces,egregius,onocrepis,Peninsula mole skink,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Eumeces,inexpectatus,,Southeastern five-lined skinks,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Eumeces,laticeps,,Broad-headed skink.,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Scincella,lateralis,,Ground skink,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Ophisaurus,attenuatus,longicaudus,Eastern slender grass lizard,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Ophisaurus,ventralis,,Eastern glass lizard,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Rhineura,floridana,,Florida worm lizard,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Cemophora,coccinea,coccinea,Florida scarlet snake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Coluber,constrictor,priapus,Southern black racer,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Diadophis,punctatus,punctatus,Southern ringneck snake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Drymarchon,corais,couperi,Eastern indigo snake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Elaphe,guttata,guttata,Corn snake or red ratsnake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Elaphe,obsoleta,quadrivittata,Yellow rat snake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Farancia,abacura,abacura,Eastern mudsnake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Heterodon,platyrhinos,Latreille,Eastern hognose snake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Masticophis,flagellum,flagellum,Eastern coachwhip,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Nerodia,floridana,,Florida green watersnake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Nerodia,fasciata,pictiventris,Florida watersnake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Nerodia,taxispilota,,Brown watersnake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Opheodrys,aestivus,,Rough green snake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Pituophis,melanoleucus,mugitus,Florida pine snake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Regina,alleni,,Striped crayfish snake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Seminatrix,pygaea,pygaea,North florida swamp snake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Tantilla,relicta,neilli,Neill's crown snake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
OSBS,Thamnophis,sauritus,sackeni,Peninsular ribbon snake,http://www.mendeley.com/c/4959343642/g/2058663/annotated-reptile-species-list-of-the-ordway-swisher-biological-station/
